Local,Preço,Área,Quartos,Banheiros,Vagas,Link
"Apartamento para alugar em Anil, Rio de Janeiro",R$ 2.100/mêsCond. R$ 600,Tamanho do imóvel 50 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-anil-rio-de-janeiro-50m2-id-2804379944/?source=ranking%2Crp
"Apartamento para alugar em Botafogo, Rio de Janeiro",R$ 6.200/mêsCond. R$ 1.740 • IPTU R$ 487,Tamanho do imóvel 103 m²,Quantidade de quartos 3,Quantidade de banheiros 3,Quantidade de vagas de garagem 2,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-elevador-botafogo-rio-de-janeiro-103m2-id-2732202515/?source=ranking%2Crp
"Apartamento para alugar em São Conrado, Rio de Janeiro",R$ 25.000/mêsCond. R$ 5.000 • IPTU R$ 2.200,Tamanho do imóvel 270 m²,Quantidade de quartos 3,Quantidade de banheiros 5,Quantidade de vagas de garagem 3,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-sao-conrado-rio-de-janeiro-270m2-id-2756451035/?source=ranking%2Crp
"Apartamento para alugar em Copacabana, Rio de Janeiro",R$ 220/dia,Tamanho do imóvel 27 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-copacabana-rio-de-janeiro-27m2-id-2810527222/?source=ranking%2Crp
"Apartamento para alugar em Recreio dos Bandeirantes, Rio de Janeiro",R$ 3.550/mêsCond. R$ 1.100 • IPTU R$ 216,Tamanho do imóvel 93 m²,Quantidade de quartos 3,Quantidade de banheiros 3,Quantidade de vagas de garagem 2,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-recreio-dos-bandeirantes-rio-de-janeiro-93m2-id-2823057713/?source=ranking%2Crp
"Loft para alugar em Santa Teresa, Rio de Janeiro",R$ 1.000/mêsCond. R$ 50,Tamanho do imóvel 25 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-loft-1-quarto-santa-teresa-rio-de-janeiro-25m2-id-2821080320/?source=ranking%2Crp
"Apartamento para alugar em Freguesia (Jacarepaguá), Rio de Janeiro",R$ 3.500/mêsCond. R$ 1.400 • IPTU R$ 265,Tamanho do imóvel 140 m²,Quantidade de quartos 3,Quantidade de banheiros 3,Quantidade de vagas de garagem 3,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-mobiliado-freguesia-jacarepagua-rio-de-janeiro-140m2-id-2815051465/?source=ranking%2Crp
"Apartamento para alugar em Recreio dos Bandeirantes, Rio de Janeiro",R$ 3.200/mêsCond. R$ 1.028 • IPTU R$ 1.398,Tamanho do imóvel 65 m²,Quantidade de quartos 2,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-recreio-dos-bandeirantes-rio-de-janeiro-65m2-id-2813658257/?source=ranking%2Crp
"Apartamento para alugar em Lagoa, Rio de Janeiro",R$ 5.500/mêsCond. R$ 2.500 • IPTU R$ 762,Tamanho do imóvel 64 m²,Quantidade de quartos 1,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-lagoa-rio-de-janeiro-64m2-id-2820279033/?source=ranking%2Crp
"Apartamento para alugar em Lins de Vasconcelos, Rio de Janeiro",R$ 1.000/mêsCond. R$ 820 • IPTU R$ 695,Tamanho do imóvel 75 m²,Quantidade de quartos 2,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-lins-de-vasconcelos-rio-de-janeiro-75m2-id-2779199113/?source=ranking%2Crp
"Apartamento para alugar em Lins de Vasconcelos, Rio de Janeiro",R$ 1.400/mês,Tamanho do imóvel 77 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-lins-de-vasconcelos-rio-de-janeiro-77m2-id-2814542615/?source=ranking%2Crp
"Apartamento para alugar em Grajaú, Rio de Janeiro",R$ 2.800/mêsCond. R$ 1.690 • IPTU R$ 217,Tamanho do imóvel 126 m²,Quantidade de quartos 3,Quantidade de banheiros 3,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-grajau-rio-de-janeiro-126m2-id-2777067516/?source=ranking%2Crp
"Apartamento para alugar em Madureira, Rio de Janeiro",R$ 750/mêsCond. R$ 253,Tamanho do imóvel 57 m²,Quantidade de quartos 2,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-madureira-rio-de-janeiro-57m2-id-2702903220/?source=ranking%2Crp
"Apartamento para alugar em Ipanema, Rio de Janeiro",R$ 25.000/mêsCond. R$ 5.400 • IPTU R$ 600,Tamanho do imóvel 80 m²,Quantidade de quartos 2,Quantidade de banheiros 2,Quantidade de vagas de garagem 2,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-ipanema-rio-de-janeiro-80m2-id-2563491667/?source=ranking%2Crp
"Apartamento para alugar em Olaria, Rio de Janeiro",R$ 1.000/mêsIPTU R$ 15,Tamanho do imóvel 50 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-olaria-rio-de-janeiro-50m2-id-2813328625/?source=ranking%2Crp
"Apartamento para alugar em Cordovil, Rio de Janeiro",R$ 550/mêsCond. R$ 197 • IPTU R$ 11,Tamanho do imóvel 40 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-cordovil-rio-de-janeiro-40m2-id-2795450614/?source=ranking%2Crp
"Apartamento para alugar em Barra da Tijuca, Rio de Janeiro",R$ 2.300/mêsCond. R$ 1.462 • IPTU R$ 170,Tamanho do imóvel 57 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-barra-da-tijuca-rio-de-janeiro-57m2-id-2826656514/?source=ranking%2Crp
"Kitnet/Conjugado para alugar em Campo Grande, Rio de Janeiro",R$ 700/mês,Tamanho do imóvel 30 m²,NA,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-quitinete-com-infraestrutura-internet-campo-grande-rio-de-janeiro-30m2-id-2765846020/?source=ranking%2Crp
"Apartamento para alugar em Freguesia (Ilha do Governador), Rio de Janeiro",R$ 2.000/mêsCond. R$ 550 • IPTU R$ 140,Tamanho do imóvel 70 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-freguesia-ilha-do-governador-rio-de-janeiro-70m2-id-2821859330/?source=ranking%2Crp
"Kitnet/Conjugado para alugar em Ramos, Rio de Janeiro",R$ 800/mêsIPTU R$ 20,Tamanho do imóvel 36 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-quitinete-1-quarto-ramos-rio-de-janeiro-36m2-id-2779295916/?source=ranking%2Crp
"Apartamento para alugar em Jardim Botânico, Rio de Janeiro",R$ 6.200/mêsCond. R$ 1.748 • IPTU R$ 422,Tamanho do imóvel 86 m²,Quantidade de quartos 2,Quantidade de banheiros 2-3,Quantidade de vagas de garagem 1-2,
"Kitnet/Conjugado para alugar em Centro, Rio de Janeiro",R$ 700/mêsCond. R$ 500,Tamanho do imóvel 18 m²,NA,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/venda-quitinete-com-infraestrutura-internet-centro-rio-de-janeiro-18m2-id-2536944573/?source=ranking%2Crp
"Apartamento para alugar em Jacarepaguá, Rio de Janeiro",R$ 1.400/mêsCond. R$ 670 • IPTU R$ 79,Tamanho do imóvel 60 m²,Quantidade de quartos 2,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-jacarepagua-rio-de-janeiro-60m2-id-2790593018/?source=ranking%2Crp
"Apartamento para alugar em Pechincha, Rio de Janeiro",R$ 2.800/mêsCond. R$ 809 • IPTU R$ 250,Tamanho do imóvel 80 m²,Quantidade de quartos 3,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-pechincha-rio-de-janeiro-80m2-id-2818097602/?source=ranking%2Crp
"Apartamento para alugar em Piedade, Rio de Janeiro",R$ 950/mêsCond. R$ 230 • IPTU R$ 67,Tamanho do imóvel 30 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-piedade-rio-de-janeiro-30m2-id-2821021424/?source=ranking%2Crp
"Apartamento para alugar em Magalhães Bastos, Rio de Janeiro",R$ 1.300/mêsCond. R$ 230,Tamanho do imóvel 50 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-magalhaes-bastos-rio-de-janeiro-50m2-id-2786014523/?source=ranking%2Crp
"Apartamento para alugar em Vila da Penha, Rio de Janeiro",R$ 1.700/mêsCond. R$ 622,Tamanho do imóvel 62 m²,Quantidade de quartos 2,Quantidade de banheiros 1-2,Quantidade de vagas de garagem 1,
"Apartamento para alugar em Barra da Tijuca, Rio de Janeiro",R$ 3.300/mêsCond. R$ 977 • IPTU R$ 314Preço abaixo do mercado,Tamanho do imóvel 68 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-barra-da-tijuca-rio-de-janeiro-68m2-id-2814520728/?source=ranking%2Crp
"Apartamento para alugar em Leme, Rio de Janeiro",R$ 5.200/mêsCond. R$ 2.226 • IPTU R$ 389,Tamanho do imóvel 150 m²,Quantidade de quartos 3,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-interfone-leme-rio-de-janeiro-150m2-id-2818399540/?source=ranking%2Crp
"Apartamento para alugar em Taquara, Rio de Janeiro",R$ 1.000/mêsCond. R$ 380,Tamanho do imóvel 50 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-academia-taquara-rio-de-janeiro-50m2-id-2793274438/?source=ranking%2Crp
"Apartamento para alugar em Taquara, Rio de Janeiro",R$ 1.300/mêsCond. R$ 614,Tamanho do imóvel 50 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-taquara-rio-de-janeiro-50m2-id-2777083128/?source=ranking%2Crp
"Apartamento para alugar em Estácio, Rio de Janeiro",R$ 600/mêsCond. R$ 340 • IPTU R$ 15,Tamanho do imóvel 20 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-estacio-rio-de-janeiro-20m2-id-2427397641/?source=ranking%2Crp
"Kitnet/Conjugado para alugar em Bangu, Rio de Janeiro",R$ 490/mês,Tamanho do imóvel 24 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/venda-quitinete-1-quarto-bangu-rio-de-janeiro-24m2-id-2816627320/?source=ranking%2Crp
"Apartamento para alugar em Tijuca, Rio de Janeiro",R$ 4.000/mêsCond. R$ 1.591 • IPTU R$ 381Preço abaixo do mercado,Tamanho do imóvel 170 m²,Quantidade de quartos 3,Quantidade de banheiros 3,Quantidade de vagas de garagem 2,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-tijuca-rio-de-janeiro-170m2-id-2806449743/?source=ranking%2Crp
"Apartamento para alugar em Vila Valqueire, Rio de Janeiro",R$ 750/mêsCond. R$ 350,Tamanho do imóvel 40 m²,Quantidade de quartos 1,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-churrasqueira-vila-valqueire-rio-de-janeiro-40m2-id-2823604630/?source=ranking%2Crp
"Cobertura para alugar em Copacabana, Rio de Janeiro",R$ 60.000/mêsCond. R$ 10.000,Tamanho do imóvel 1300 m²,Quantidade de quartos 5,Quantidade de banheiros 7,Quantidade de vagas de garagem 3,https://www.zapimoveis.com.br/imovel/venda-cobertura-5-quartos-mobiliado-copacabana-rio-de-janeiro-1300m2-id-2592504029/?source=ranking%2Crp
"Kitnet/Conjugado para alugar em Praça da Bandeira, Rio de Janeiro",R$ 800/mêsCond. R$ 540,Tamanho do imóvel 31 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/venda-quitinete-1-quarto-praca-da-bandeira-rio-de-janeiro-31m2-id-2737642647/?source=ranking%2Crp
"Apartamento para alugar em Pechincha, Rio de Janeiro",R$ 1.900/mêsCond. R$ 874 • IPTU R$ 712,Tamanho do imóvel 60 m²,Quantidade de quartos 2,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-pechincha-rio-de-janeiro-60m2-id-2764538336/?source=ranking%2Crp
"Apartamento para alugar em Maria da Graça, Rio de Janeiro",R$ 1.500/mêsCond. R$ 800 • IPTU R$ 640,Tamanho do imóvel 65 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-servico-maria-da-graca-rio-de-janeiro-65m2-id-2775091142/?source=ranking%2Crp
"Kitnet/Conjugado para alugar em Praça da Bandeira, Rio de Janeiro",R$ 800/mêsCond. R$ 540,Tamanho do imóvel 31 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/venda-quitinete-1-quarto-praca-da-bandeira-rio-de-janeiro-31m2-id-2737642647/?source=ranking%2Crp
"Apartamento para alugar em Pechincha, Rio de Janeiro",R$ 1.900/mêsCond. R$ 874 • IPTU R$ 712,Tamanho do imóvel 60 m²,Quantidade de quartos 2,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-pechincha-rio-de-janeiro-60m2-id-2764538336/?source=ranking%2Crp
"Apartamento para alugar em Maria da Graça, Rio de Janeiro",R$ 1.500/mêsCond. R$ 800 • IPTU R$ 640,Tamanho do imóvel 65 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-servico-maria-da-graca-rio-de-janeiro-65m2-id-2775091142/?source=ranking%2Crp
"Apartamento para alugar em Leblon, Rio de Janeiro",R$ 7.500/mêsCond. R$ 1.640 • IPTU R$ 374Preço abaixo do mercado,Tamanho do imóvel 80 m²,Quantidade de quartos 2,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-leblon-rio-de-janeiro-80m2-id-2819853713/?source=ranking%2Crp
"Apartamento para alugar em Barra da Tijuca, Rio de Janeiro",R$ 8.000/mêsCond. R$ 2.300 • IPTU R$ 411,Tamanho do imóvel 110 m²,Quantidade de quartos 3,Quantidade de banheiros 4,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-barra-da-tijuca-rio-de-janeiro-110m2-id-2825436756/?source=ranking%2Crp
"Apartamento para alugar em Flamengo, Rio de Janeiro",R$ 12.500/mêsCond. R$ 2.700 • IPTU R$ 1.180,Tamanho do imóvel 248 m²,Quantidade de quartos 3,Quantidade de banheiros 4,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-interfone-flamengo-rio-de-janeiro-248m2-id-2792425169/?source=ranking%2Crp
"Apartamento para alugar em Madureira, Rio de Janeiro",R$ 1.400/mêsCond. R$ 320,Tamanho do imóvel 60 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-madureira-rio-de-janeiro-60m2-id-2734710013/?source=ranking%2Crp
"Apartamento para alugar em Vila Valqueire, Rio de Janeiro",R$ 700/mês,Tamanho do imóvel 45 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-area-de-servico-vila-valqueire-rio-de-janeiro-45m2-id-2808803524/?source=ranking%2Crp
"Apartamento para alugar em Vila Isabel, Rio de Janeiro",R$ 2.000/mêsCond. R$ 610 • IPTU R$ 860Preço abaixo do mercado,Tamanho do imóvel 69 m²,Quantidade de quartos 2,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-vila-isabel-rio-de-janeiro-69m2-id-2725829950/?source=ranking%2Crp
"Apartamento para alugar em Vila Valqueire, Rio de Janeiro",R$ 1.300/mês,Tamanho do imóvel 50 m²,Quantidade de quartos 2,Quantidade de banheiros 2,NA,
"Apartamento para alugar em Todos os Santos, Rio de Janeiro",R$ 1.500/mêsCond. R$ 689 • IPTU R$ 89Preço abaixo do mercado,Tamanho do imóvel 78 m²,Quantidade de quartos 2,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-todos-os-santos-rio-de-janeiro-78m2-id-2823091825/?source=ranking%2Crp
"Apartamento para alugar em Barra Olímpica, Rio de Janeiro",R$ 7.000/mêsCond. R$ 2.100 • IPTU R$ 400,Tamanho do imóvel 97 m²,Quantidade de quartos 3,Quantidade de banheiros 3,Quantidade de vagas de garagem 2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-barra-olimpica-rio-de-janeiro-97m2-id-2811694030/?source=ranking%2Crp
"Apartamento para alugar em Jacarepaguá, Rio de Janeiro",R$ 2.600/mêsCond. R$ 800 • IPTU R$ 1.100,Tamanho do imóvel 65 m²,Quantidade de quartos 2,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-jacarepagua-rio-de-janeiro-65m2-id-2821433553/?source=ranking%2Crp
"Apartamento para alugar em Vaz Lobo, Rio de Janeiro",R$ 1.500/mêsCond. R$ 638,Tamanho do imóvel 60 m²,Quantidade de quartos 3,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-elevador-vaz-lobo-rio-de-janeiro-60m2-id-2794371940/?source=ranking%2Crp
"Apartamento para alugar em Méier, Rio de Janeiro",R$ 1.400/mêsCond. R$ 750 • IPTU R$ 120Preço abaixo do mercado,Tamanho do imóvel 78 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-meier-rio-de-janeiro-78m2-id-2727664552/?source=ranking%2Crp
"Apartamento para alugar em Barra da Tijuca, Rio de Janeiro",R$ 6.500/mêsCond. R$ 2.205 • IPTU R$ 360,Tamanho do imóvel 90 m²,Quantidade de quartos 3,Quantidade de banheiros 3,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-barra-da-tijuca-rio-de-janeiro-90m2-id-2823460072/?source=ranking%2Crp
"Apartamento para alugar em Higienópolis, Rio de Janeiro",R$ 1.100/mêsCond. R$ 240,Tamanho do imóvel 45 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-higienopolis-rio-de-janeiro-45m2-id-2793114818/?source=ranking%2Crp
"Kitnet/Conjugado para alugar em Copacabana, Rio de Janeiro",R$ 2.000/mêsCond. R$ 549 • IPTU R$ 96,Tamanho do imóvel 26 m²,Quantidade de quartos 1,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-quitinete-1-quarto-copacabana-rio-de-janeiro-26m2-id-2824650565/?source=ranking%2Crp
"Cobertura para alugar em Ipanema, Rio de Janeiro",R$ 9.500/mêsCond. R$ 1.990 • IPTU R$ 378Preço abaixo do mercado,Tamanho do imóvel 144 m²,Quantidade de quartos 3,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-cobertura-3-quartos-ipanema-rio-de-janeiro-144m2-id-2816671280/?source=ranking%2Crp
"Apartamento para alugar em Cachambi, Rio de Janeiro",R$ 1.400/mêsCond. R$ 1.031 • IPTU R$ 73,Tamanho do imóvel 65 m²,Quantidade de quartos 2,Quantidade de banheiros 1,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-cachambi-rio-de-janeiro-65m2-id-2821667569/?source=ranking%2Crp
"Apartamento para alugar em Ramos, Rio de Janeiro",R$ 1.600/mêsIPTU R$ 28,Tamanho do imóvel 50 m²,Quantidade de quartos 2,Quantidade de banheiros 1,NA,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-ramos-rio-de-janeiro-50m2-id-2764361018/?source=ranking%2Crp
"Apartamento para alugar em Ipanema, Rio de Janeiro",R$ 35.000/mêsCond. R$ 5.693 • IPTU R$ 3.258,Tamanho do imóvel 260 m²,Quantidade de quartos 4,Quantidade de banheiros 3-4,Quantidade de vagas de garagem 2,
"Apartamento para alugar em Freguesia (Ilha do Governador), Rio de Janeiro",R$ 2.000/mêsCond. R$ 400,Tamanho do imóvel 85 m²,Quantidade de quartos 2,Quantidade de banheiros 2,Quantidade de vagas de garagem 1,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-freguesia-ilha-do-governador-rio-de-janeiro-85m2-id-2823469386/?source=ranking%2Crp
